,smiles,name,id,inchi_key,atc
53103,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,triamcinolone,BRD-K77554836,GFNANZIMVAIWHM-OBYCQNJPSA-N,A01AC01
53104,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,triamcinolone,BRD-K77554836,GFNANZIMVAIWHM-OBYCQNJPSA-N,C05AA12
53105,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,triamcinolone,BRD-K77554836,GFNANZIMVAIWHM-OBYCQNJPSA-N,R03BA06
53106,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,triamcinolone,BRD-K77554836,GFNANZIMVAIWHM-OBYCQNJPSA-N,R01AD11
53107,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,triamcinolone,BRD-K77554836,GFNANZIMVAIWHM-OBYCQNJPSA-N,H02AB08
53108,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,triamcinolone,BRD-K77554836,GFNANZIMVAIWHM-OBYCQNJPSA-N,D07XB02
53109,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,triamcinolone,BRD-K77554836,GFNANZIMVAIWHM-OBYCQNJPSA-N,S01BA05
53110,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,triamcinolone,BRD-K77554836,GFNANZIMVAIWHM-OBYCQNJPSA-N,D07AB09
53111,C(C1=NCCN1)C1CCCC2CCCCC12,naphazoline,BRD-K77641333,CNIIGCLFLJGOGP-UHFFFAOYSA-N,R01AA08
53112,C(C1=NCCN1)C1CCCC2CCCCC12,naphazoline,BRD-K77641333,CNIIGCLFLJGOGP-UHFFFAOYSA-N,R01AB02
53113,C(C1=NCCN1)C1CCCC2CCCCC12,naphazoline,BRD-K77641333,CNIIGCLFLJGOGP-UHFFFAOYSA-N,S01GA01
53114,CC1CC(N)C2CCCCC2[N+]1CCCCCCCCCC[N+]1C(C)CC(N)C2CCCCC12,dequalinium,BRD-K77685957,PCSWXVJAIHCTMO-UHFFFAOYSA-P,G01AC05
53115,CC1CC(N)C2CCCCC2[N+]1CCCCCCCCCC[N+]1C(C)CC(N)C2CCCCC12,dequalinium,BRD-K77685957,PCSWXVJAIHCTMO-UHFFFAOYSA-P,D08AH01
53116,CC1CC(N)C2CCCCC2[N+]1CCCCCCCCCC[N+]1C(C)CC(N)C2CCCCC12,dequalinium,BRD-K77685957,PCSWXVJAIHCTMO-UHFFFAOYSA-P,R02AA02
53117,C1NC(CS1)-C1NC2CCCCC2[NH]1,tiabendazole,BRD-K77695569,WJCNZQLZVWNLKY-UHFFFAOYSA-N,D01AC06
53118,C1NC(CS1)-C1NC2CCCCC2[NH]1,tiabendazole,BRD-K77695569,WJCNZQLZVWNLKY-UHFFFAOYSA-N,P02CA02
53119,COC1NC(C)NC(CL)C1NC1=NCCN1,moxonidine,BRD-K77771411,WPNJAUFVNXKLIM-UHFFFAOYSA-N,C02AC05
53120,FC1CCC(CC1)C(CCCN1CCC2(CC1)N(CNC2=O)C1CCCCC1)C1CCC(F)CC1,fluspirilene,BRD-K77947974,QOYHHIBFXOOADH-UHFFFAOYSA-N,N05AG01
53121,COC(=O)NC1NC2CCC(CC2[NH]1)C(=O)C1CCCCC1,mebendazole,BRD-K77987382,OPXLLQIJSORQAM-UHFFFAOYSA-N,P02CA01
53122,NS(=O)(=O)C1CC(C(O)=O)C(NCC2CCCO2)CC1CL,furosemide,BRD-K78010432,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,C03CA01
53123,CCN1CC(C(O)=O)C(=O)C2CC(F)C(NC12)N1CCNCC1,enoxacin,BRD-K78113049,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,J01MA04
53124,CC1=CC(=O)C2CCCCC2C1=O,menadione,BRD-K78126613,MJVAVZPDRWSRRC-UHFFFAOYSA-N,B02BA02
53125,C[C@@H](OC1CC(CNC1N)-C1CNN(C1)C1CCNCC1)C1C(CL)CCC(F)C1CL,crizotinib,BRD-K78431006,KTEIFNKAUNYNJU-GFCCVEGCSA-N,L01XE16
53126,OC(=O)C1NN(CC2CCC(CL)CC2CL)C2CCCCC12,lonidamine,BRD-K78513633,WDRYRZXSPDWGEB-UHFFFAOYSA-N,L01XX07
53127,OC1(CCN(CCCC(=O)C2CCC(F)CC2)CC1)C1CCC(BR)CC1,bromperidol,BRD-K78643075,RKLNONIVDFXQRX-UHFFFAOYSA-N,N05AD06
53128,CC(C)C[C@H](NC(=O)CNC(=O)C1CC(CL)CCC1CL)B(O)O,ixazomib,BRD-K78659596,MXAYKZJJDUDWDS-LBPRGKRZSA-N,L01XX50
53129,CC1ONCC1C(=O)NC1CCC(CC1)C(F)(F)F,leflunomide,BRD-K78692225,VHOGYURTWQBHIL-UHFFFAOYSA-N,L04AA13
53130,CCCCC1(COC(=O)CCC(O)=O)C(=O)N(N(C1=O)C1CCCCC1)C1CCCCC1,suxibuzone,BRD-K78815826,ONWXNHPOAGOMTG-UHFFFAOYSA-N,M02AA22
53131,CO[C@]12C[C@@H](COC(=O)C3CNCC(BR)C3)CN(C)[C@H]1CC1CN(C)C3CCCC2C13,nicergoline,BRD-K79062806,YSEXMKHXIOCEJA-SJODRWRQSA-N,C04AE02
53132,NC(=O)N/N=C/C1CCC(O1)[N+](=O)[O-],nitrofural,BRD-K79092138,IAIWVQXQOWNYOU-FPYGCLRLSA-N,S01AX04
53133,NC(=O)N/N=C/C1CCC(O1)[N+](=O)[O-],nitrofural,BRD-K79092138,IAIWVQXQOWNYOU-FPYGCLRLSA-N,D08AF01
53134,NC(=O)N/N=C/C1CCC(O1)[N+](=O)[O-],nitrofural,BRD-K79092138,IAIWVQXQOWNYOU-FPYGCLRLSA-N,D09AA03
53135,NC(=O)N/N=C/C1CCC(O1)[N+](=O)[O-],nitrofural,BRD-K79092138,IAIWVQXQOWNYOU-FPYGCLRLSA-N,B05CA03
53136,NC(=O)N/N=C/C1CCC(O1)[N+](=O)[O-],nitrofural,BRD-K79092138,IAIWVQXQOWNYOU-FPYGCLRLSA-N,P01CC02
53137,NC(=O)N/N=C/C1CCC(O1)[N+](=O)[O-],nitrofural,BRD-K79092138,IAIWVQXQOWNYOU-FPYGCLRLSA-N,S02AA02
53138,CCCOC1CCC(CC1N)C(=O)OCCN(CC)CC,proxymetacaine,BRD-K79116891,KCLANYCVBBTKTO-UHFFFAOYSA-N,S01HA04
53139,CCCSC1CCC2[NH]C(NC(=O)OC)NC2C1,albendazole,BRD-K79131256,HXHWSAZORRCQMX-UHFFFAOYSA-N,P02CA03
53140,CN(C)CCN1C(=O)C2CCCCC2N(C)C3CCCCC13,dibenzepin,BRD-K79145749,QPGGEKPRGVJKQB-UHFFFAOYSA-N,N06AA08
53141,C[C@]1(O)CC[C@@H]2[C@@H]3CC[C@H]4CC5[NH]NCC5C[C@]4(C)[C@@H]3CC[C@]12C,stanozolol,BRD-K79199004,LKAJKIOFIWVMDJ-XJKGWNRQSA-N,A14AA02
53142,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@H]1CC[C@@]2(O)C#C,lynestrenol,BRD-K79224779,YNVGQYHLRCDXFQ-SFUSBHMVSA-N,G03DC03
53143,C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@H]1CC[C@@]2(O)C#C,lynestrenol,BRD-K79224779,YNVGQYHLRCDXFQ-SFUSBHMVSA-N,G03AC02
53144,NC1NCN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)N1,decitabine,BRD-K79254416,XAUDJQYHKZQPEU-KVQBGUIXSA-N,L01BC08
53145,FC1CCC(CC1)C(=O)CCCN1CCC(CC1)N1C2CCCCC2[NH]C1=O,benperidol,BRD-K79425933,FEBOTPHFXYHVPL-UHFFFAOYSA-N,N05AD07
53146,CN1CCN(CC1)C(C1CCCCC1)C1CCCCC1,cyclizine,BRD-K79501723,UVKZSORBKUEBAZ-UHFFFAOYSA-N,R06AE03
53147,CN(C)C(=N)NC(N)=N,metformin,BRD-K79602928,XZWYZXLIPXDOLR-UHFFFAOYSA-N,A10BA02
53148,CS(=O)(=O)C1CCC(CC1)[C@@H](O)[C@@H](CO)NC(=O)C(CL)CL,thiamphenicol,BRD-K79711234,OTVAEFIXJLOWRX-NXEZZACHSA-N,J01BA02
53149,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,artesunate,BRD-K79759031,FIHJKUPKCHIPAT-NKHDUEHSSA-N,P01BE03
53150,CCCC1NN(C)C2C1NC([NH]C2=O)-C1CC(CCC1OCC)S(=O)(=O)N1CCN(C)CC1,sildenafil,BRD-K79759585,BNRNXUUZRGQAQC-UHFFFAOYSA-N,G04BE03
53151,C[C@]12CC(=O)[C@@H]3[C@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,cortisone,BRD-K80110068,MFYSYFVPBJMHGN-AGXRBINYSA-N,S01BA03
53152,C[C@]12CC(=O)[C@@H]3[C@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,cortisone,BRD-K80110068,MFYSYFVPBJMHGN-AGXRBINYSA-N,H02AB10
53153,COC1CCC2C(C1)C(=O)N(CCC1CCC(CC1)S(=O)(=O)NC(=O)NC1CCCCC1)C(=O)C2(C)C,gliquidone,BRD-K80396088,LLJFMFZYVVLQKT-UHFFFAOYSA-N,A10BB08
53154,NC(=O)C1CC[N+](CC2=C(N3[C@H](SC2)[C@@H](NC(=O)[C@@H](C2CCCCC2)S(O)(=O)=O)C3=O)C(O)=O)CC1,cefsulodin,BRD-K81001086,SYLKGLMBLAAGSC-LUQKVYGDSA-O,J01DD03
53155,COC1CCC(CC1)[C@H]2SC3CCCCC3N(CCN(C)C)C(=O)[C@H]2OC(=O)C,diltiazem,BRD-K81029756,HSUGRBWQSSZJOP-LEWJYISDSA-N,C08DB01
53156,COC1CCC(CC1)[C@H]2SC3CCCCC3N(CCN(C)C)C(=O)[C@H]2OC(=O)C,diltiazem,BRD-K81029756,HSUGRBWQSSZJOP-LEWJYISDSA-N,C05AE03
53157,CN(C)CCC=C1C2CCCCC2SC2CCC(CL)CC12,chlorprothixene,BRD-K81091703,WSPOMRSOLSGNFJ-UHFFFAOYSA-N,N05AF03
53158,CC(C)C1CC(OC(C)=O)C(C)CC1OCCN(C)C,moxisylyte,BRD-K81144366,VRYMTAVOXVTQEF-UHFFFAOYSA-N,G04BE06
53159,CC(C)C1CC(OC(C)=O)C(C)CC1OCCN(C)C,moxisylyte,BRD-K81144366,VRYMTAVOXVTQEF-UHFFFAOYSA-N,C04AX10
53160,COCC1C(NC(C(C)C)C(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)C1C2CCC(F)CC2)C(C)C,cerivastatin,BRD-K81169441,SEERZIQQUAZTOL-ANMDKAQQSA-N,C10AA06
53161,[O-][N+](=O)C1CCC(CC1)-C1CCC(\C=N\N2CC(=O)NC2=O)O1,dantrolene,BRD-K81272440,OZOMQRBLCMDCEG-VIZOYTHASA-N,M03CA01
53162,ONC(=O)CCCCCCC(=O)NC1CCCCC1,vorinostat,BRD-K81418486,WAEXFXRVDQXREF-UHFFFAOYSA-N,L01XX38
53163,NC1C2CCCCC2NC2CCCCC12,tacrine,BRD-K81473089,YLJREFDVOIBQDA-UHFFFAOYSA-N,N06DA01
53164,CC1CN(CN1)-C1CC(NC(=O)C2CCC(C)C(NC3NCCC(N3)-C3CCCNC3)C2)CC(C1)C(F)(F)F,nilotinib,BRD-K81528515,HHZIURLSWUIHRB-UHFFFAOYSA-N,L01XE08
53165,CO[C@H]1C=CO[C@@]2(C)OC3C(C2=O)C4C(O)C(C=NN5CCN(CC5)C6CCCC6)C(NC(=O)C(=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@@H]1C)C)C(O)C4C(O)C3C,rifapentine,BRD-K81601344,WDZCUPBHRAEYDL-HJTBMZGUSA-N,J04AB05
53166,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CCL,halcinonide,BRD-K81709173,MUQNGPZZQDCDFT-JNQJZLCISA-N,D07AD02
53167,C[C@]12CC[C@H]3[C@@H](CCC4CC(O)CCC34)[C@@H]1CCC2=O,estrone,BRD-K81839095,DNXHEGUUPJUMQT-CBZIJGRNSA-N,G03CC04
53168,C[C@]12CC[C@H]3[C@@H](CCC4CC(O)CCC34)[C@@H]1CCC2=O,estrone,BRD-K81839095,DNXHEGUUPJUMQT-CBZIJGRNSA-N,G03CA07
53169,CSC1NC2CC(CL)C(OC3CCCC(CL)C3CL)CC2[NH]1,triclabendazole,BRD-K81916719,NQPDXQQQCQDHHW-UHFFFAOYSA-N,P02BX04
53170,C[C@@H]1C[C@@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(CL)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,clocortolone,BRD-K81925854,SXYZQZLHAIHKKY-HLHNMYILSA-N,D07AB21
53171,CN[C@H]1CC[C@@H](C2CCC(CL)C(CL)C2)C2CCCCC12,sertraline,BRD-K82036761,VGKDLMBJGBXTGI-SJCJKPOMSA-N,N06AB06
53172,CC[C@]1(O)C[C@@H]2CN(C1)CCC3C([NH]C4CCCCC34)[C@@](C2)(C(=O)OC)C5CC6C(CC5OC)N(C=O)[C@@H]7[C@@]86CCN9CC=C[C@](CC)([C@H]98)[C@@H](OC(=O)C)[C@]7(O)C(=O)OC,vincristine,BRD-K82109576,OGWKCGZFUXNPDA-CFWMRBGOSA-N,L01CA02
53173,NC1NC(=O)[NH]CC1F,flucytosine,BRD-K82143716,XRECTZIEBJDKEO-UHFFFAOYSA-N,J02AX01
53174,NC1NC(=O)[NH]CC1F,flucytosine,BRD-K82143716,XRECTZIEBJDKEO-UHFFFAOYSA-N,D01AE21
53175,CN(CCCN1C2CCCCC2CCC2CCCCC12)CC(=O)C1CCC(CL)CC1,lofepramine,BRD-K82147103,SAPNXPWPAUFAJU-UHFFFAOYSA-N,N06AA07
53176,C[C@H]1C[C@H]2[C@@H]3CC[C@](OC(=O)C)(C(=O)C)[C@@]3(C)CC[C@@H]2[C@@]4(C)CCC(=O)C=C14,medroxyprogesterone,BRD-K82216340,PSGAAPLEWMOORI-PEINSRQWSA-N,G03AC06
53177,C[C@H]1C[C@H]2[C@@H]3CC[C@](OC(=O)C)(C(=O)C)[C@@]3(C)CC[C@@H]2[C@@]4(C)CCC(=O)C=C14,medroxyprogesterone,BRD-K82216340,PSGAAPLEWMOORI-PEINSRQWSA-N,G03DA02
53178,C[C@H]1C[C@H]2[C@@H]3CC[C@](OC(=O)C)(C(=O)C)[C@@]3(C)CC[C@@H]2[C@@]4(C)CCC(=O)C=C14,medroxyprogesterone,BRD-K82216340,PSGAAPLEWMOORI-PEINSRQWSA-N,L02AB02
53179,OC1C(CC2C(O)C3CCCCC3OC2=O)C(=O)OC2CCCCC12,dicoumarol,BRD-K82236179,DOBMPNYZJYQDGZ-UHFFFAOYSA-N,B01AA01
53180,CC(C)C1CCCC(C(C)C)C1O,propofol,BRD-K82255054,OLBCVFGFOZPWHH-UHFFFAOYSA-N,N01AX10
53181,CLC1CCC2C(CCC3CCCNC3C2=C2CCNCC2)C1,desloratadine,BRD-K82357231,JAUOIFJMECXRGI-UHFFFAOYSA-N,R06AX27
53182,C[C@H]1C[C@H]2[C@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@H]2[C@@]2(C)C=CC(=O)C=C12,prednisolone,BRD-K82481048,VHRSUDSXCMQTMA-PAXYEMDESA-N,R01AD02
53183,C[C@H]1C[C@H]2[C@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@H]2[C@@]2(C)C=CC(=O)C=C12,prednisolone,BRD-K82481048,VHRSUDSXCMQTMA-PAXYEMDESA-N,S01BA04
53184,C[C@H]1C[C@H]2[C@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@H]2[C@@]2(C)C=CC(=O)C=C12,prednisolone,BRD-K82481048,VHRSUDSXCMQTMA-PAXYEMDESA-N,S03BA02
53185,C[C@H]1C[C@H]2[C@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@H]2[C@@]2(C)C=CC(=O)C=C12,prednisolone,BRD-K82481048,VHRSUDSXCMQTMA-PAXYEMDESA-N,H02AB06
53186,C[C@H]1C[C@H]2[C@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@H]2[C@@]2(C)C=CC(=O)C=C12,prednisolone,BRD-K82481048,VHRSUDSXCMQTMA-PAXYEMDESA-N,C05AA04
53187,C[C@H]1C[C@H]2[C@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@H]2[C@@]2(C)C=CC(=O)C=C12,prednisolone,BRD-K82481048,VHRSUDSXCMQTMA-PAXYEMDESA-N,A07EA01
53188,C[C@H]1C[C@H]2[C@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@H]2[C@@]2(C)C=CC(=O)C=C12,prednisolone,BRD-K82481048,VHRSUDSXCMQTMA-PAXYEMDESA-N,S02BA03
53189,C[C@H]1C[C@H]2[C@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@H]2[C@@]2(C)C=CC(=O)C=C12,prednisolone,BRD-K82481048,VHRSUDSXCMQTMA-PAXYEMDESA-N,D07XA02
53190,C[C@H]1C[C@H]2[C@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@H]2[C@@]2(C)C=CC(=O)C=C12,prednisolone,BRD-K82481048,VHRSUDSXCMQTMA-PAXYEMDESA-N,S01CB02
53191,C[C@H]1C[C@H]2[C@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@H]2[C@@]2(C)C=CC(=O)C=C12,prednisolone,BRD-K82481048,VHRSUDSXCMQTMA-PAXYEMDESA-N,D07AA03
53192,CC1CCC(CC1)C(=O)C1CCC(CC(O)=O)N1C,tolmetin,BRD-K82562631,UPSPUYADGBWSHF-UHFFFAOYSA-N,M02AA21
53193,CC1CCC(CC1)C(=O)C1CCC(CC(O)=O)N1C,tolmetin,BRD-K82562631,UPSPUYADGBWSHF-UHFFFAOYSA-N,M01AB03
53194,C[C@]12CC(=O)[C@@H]3[C@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,prednisone,BRD-K82624463,XOFYZVNMUHMLCC-AGXRBINYSA-N,A07EA03
53195,C[C@]12CC(=O)[C@@H]3[C@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,prednisone,BRD-K82624463,XOFYZVNMUHMLCC-AGXRBINYSA-N,H02AB07
53196,CCOC(=O)N1CCC(CC1)=C1C2CCC(CL)CC2CCC2CCCNC12,loratadine,BRD-K82795137,JCCNYMKQOSZNPW-UHFFFAOYSA-N,R06AX13
53197,CCOC1CC(CC(=O)N[C@@H](CC(C)C)C2CCCCC2N2CCCCC2)CCC1C(O)=O,repaglinide,BRD-K82846253,FAEKWTJYAYMJKF-QHCPKHFHSA-N,A10BX02
53198,CC(C)C1NC(NC(-C2CCC(F)CC2)C1\C=C\[C@@H](O)C[C@@H](O)CC(O)=O)N(C)S(C)(=O)=O,rosuvastatin,BRD-K82941592,BPRHUIZQVSMCRT-VEUZHWNKSA-N,C10AA07
53199,CN1CCN2[C@@H](C1)C3CCCCC3CC4CCCNC24,mirtazapine,BRD-K83153774,RONZAEMNMFQXRA-INIZCTEOSA-N,N06AX11
53200,CN(C)CCN(CC1CCC(CL)CC1)C1CCCCN1,chloropyramine,BRD-K83257731,ICKFFNBDFNZJSX-UHFFFAOYSA-N,R06AC03
53201,CN(C)CCN(CC1CCC(CL)CC1)C1CCCCN1,chloropyramine,BRD-K83257731,ICKFFNBDFNZJSX-UHFFFAOYSA-N,D04AA09
53202,CN(CC#C)CC1CCCCC1,pargyline,BRD-K83597974,DPWPWRLQFGFJFI-UHFFFAOYSA-N,C02KC01
53203,CCN(CC)C(=O)C(\C#N)=C\C1CC(O)C(O)C(C1)[N+]([O-])=O,entacapone,BRD-K83636919,JRURYQJSLYLRLN-BJMVGYQFSA-N,N04BX02
53204,COC1CCCC2C(=O)C3C(O)C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O[C@@H]6CCCCO6)[C@H](C)O5)C4C(O)C3C(=O)C12)C(=O)CO,pirarubicin,BRD-K83794624,KMSKQZKKOZQFFG-YXRRJAAWSA-N,L01DB08
53205,N[C@@H](CCC(N)=O)C(O)=O,glutamine,BRD-K83896451,ZDXPYRJPNDTMRX-VKHMYHEASA-N,A16AA03
53206,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,testosterone,BRD-K84036904,GCKMFJBGXUYNAG-HLXURNFRSA-N,G03BA03
53207,CCOC1NC2CCCC(C(O)=O)C2N1CC1CCC(CC1)-C1CCCCC1-C1NNN[NH]1,candesartan,BRD-K84091759,HTQMVQVXFRQIKW-UHFFFAOYSA-N,C09CA06
53208,CN[C@@H](C)[C@@H](O)C1CCCCC1,pseudoephedrine,BRD-K84175871,KWGRBVOPPLSCSI-WCBMZHEXSA-N,R01BA02
53209,CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCL,clobetasol,BRD-K84443303,CBGUOGMQLZIXBE-ZOQAIDMISA-N,D07AD01
53210,C[N+]1(CCC(C(=O)N)(C2CCCCC2)C3CCCCC3)CCCCC1,fenpiverinium,BRD-K84566043,QDIYJDPBMZUZEH-UHFFFAOYSA-O,A03AB21
53211,C[C@@H](NCC1CCC(OCC2CCCC(F)C2)CC1)C(N)=O,safinamide,BRD-K84639753,NEMGRZFTLSKBAP-GFCCVEGCSA-N,N04BD03
53212,CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@@H](CC1CCCCC1)C(O)=O,nateglinide,BRD-K84658672,OELFLUMRDSZNSF-ULQDDVLXSA-N,A10BX03
53213,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1O,sirolimus,BRD-K84937637,QFJCIRLUMZQUOT-HPLJOQBZSA-N,L04AA10
53214,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1O,sirolimus,BRD-K84937637,QFJCIRLUMZQUOT-HPLJOQBZSA-N,S01XA23
53215,CC[C@H]1[C@@H](CC2CNCN2C)COC1=O,pilocarpine,BRD-K85090592,QCHFTSOMWOSFHM-WPRPVWTQSA-N,S01EB01
53216,CC[C@H]1[C@@H](CC2CNCN2C)COC1=O,pilocarpine,BRD-K85090592,QCHFTSOMWOSFHM-WPRPVWTQSA-N,N07AX01
53217,CCCCNC(=O)NS(=O)(=O)C1CCC(C)CC1,tolbutamide,BRD-K85119730,JLRGJRBPOGGCBT-UHFFFAOYSA-N,V04CA01
53218,CCCCNC(=O)NS(=O)(=O)C1CCC(C)CC1,tolbutamide,BRD-K85119730,JLRGJRBPOGGCBT-UHFFFAOYSA-N,A10BB03
53219,CC(=O)OC1CCCC(O)C1,resorcinol,BRD-K85603128,ZZPKZRHERLGEKA-UHFFFAOYSA-N,S01AX06
53220,CC(=O)OC1CCCC(O)C1,resorcinol,BRD-K85603128,ZZPKZRHERLGEKA-UHFFFAOYSA-N,D10AX02
53221,NC1CCN([C@H]2CC[C@@H](CO)O2)C(=O)N1,zalcitabine,BRD-K85925969,WREGKURFCTUGRC-POYBYMJQSA-N,J05AF03
53222,COC(=O)NC1NC2CC(CCC2[NH]1)C(=O)C1CCC(F)CC1,flubendazole,BRD-K86003836,CPEUVMUXAHMANV-UHFFFAOYSA-N,P02CA05
53223,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,cortisone,BRD-K86161929,ITRJWOMZKQRYTA-RFZYENFJSA-N,S01BA03
53224,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,cortisone,BRD-K86161929,ITRJWOMZKQRYTA-RFZYENFJSA-N,H02AB10
53225,CC(C)N1CCN(CC1)C1CCC(OC[C@H]2CO[C@@](CN3CNCN3)(O2)C2CCC(CL)CC2CL)CC1,terconazole,BRD-K86204871,BLSQLHNBWJLIBQ-OZXSUGGESA-N,G01AG02
53226,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(CCC[C@]12C)=CC=C1C[C@@H](O)C[C@H](O)C1=C,alfacalcidol,BRD-K86284654,OFHCOWSQAMBJIW-HBHUAMBYSA-N,A11CC03
53227,OCCN(CCO)C1NC(N2CCCCC2)C2NC(NC(N3CCCCC3)C2N1)N(CCO)CCO,dipyridamole,BRD-K86301799,IZEKFCXSFNUWAM-UHFFFAOYSA-N,B01AC07
53228,O=C1[NH]CNC2[NH]NCC12,allopurinol,BRD-K86307448,OFCNXPDARWKPPY-UHFFFAOYSA-N,M04AA01
53229,C[C@H](CC1CCCCC1)N(C)CC#C,selegiline,BRD-K86434416,MEZLKOACVSPNER-GFCCVEGCSA-N,N04BD01
53230,CNC1=NC2CCC(CL)CC2C(=[N+]([O-])C1)C3CCCCC3,chlordiazepoxide,BRD-K86595100,ANTSCNMPPGJYLG-UHFFFAOYSA-N,N05BA02
53231,CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)C3CCCCC3)[C@H]3[C@@]4(CO[C@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)C1CCCCC1)C1CCCCC1,paclitaxel,BRD-K86858124,RCINICONZNJXQF-XINRTLPHSA-N,L01CD01
